"Tube_ID","Fire.Interval","Fire.Severity","Site","Transect","Location","Ortho_P_mg_kg","Nitrate_mg_kg","Ammonia_mg_kg","pH","log10_biomass_day","perc_myco_host_freq","C_N","C_P","N_P","Carb_Hyph","Nitrog_Hyph","Phos_Hyph","Longitude","Latitude","ITSall_OTUb_8077","ITSall_OTUa_5969","ITSall_OTUa_2413","ITSall_OTUa_13","ITSall_OTUa_2741","ITSall_OTUj_8414","ITSall_OTUc_1349","ITSall_OTUj_28185","ITSall_OTUa_151","ITSall_OTUa_1173","ITSall_OTUd_1875","ITSall_OTUj_1017","ITSall_OTUj_19960","ITSall_OTUd_3001","ITSall_OTUa_9472","ITSall_OTUa_1237","ITSall_OTUj_14242","ITSall_OTUa_6956","ITSall_OTUb_427","ITSall_OTUj_18564","ITSall_OTUb_49","ITSall_OTUb_2441","ITSall_OTUj_8801","ITSall_OTUj_1415","ITSall_OTUj_14066","ITSall_OTUa_255","ITSall_OTUj_2249","ITSall_OTUj_215","ITSall_OTUj_12319","ITSall_OTUj_12430","ITSall_OTUa_3114","ITSall_OTUj_8538","ITSall_OTUj_549","ITSall_OTUj_27906","ITSall_OTUj_20223","ITSall_OTUc_1019","ITSall_OTUn_8735","ITSall_OTUj_12577","ITSall_OTUj_28171","ITSall_OTUm_5129","ITSall_OTUa_306","ITSall_OTUb_8161","ITSall_OTUa_1907","ITSall_OTUj_10663","ITSall_OTUb_3024","ITSall_OTUj_14184","ITSall_OTUj_10443","ITSall_OTUa_586","ITSall_OTUa_1517","ITSall_OTUa_90","ITSall_OTUa_8584","ITSall_OTUe_2810","ITSall_OTUj_3346","ITSall_OTUc_407","ITSall_OTUj_119","ITSall_OTUn_12188","ITSall_OTUa_515","ITSall_OTUb_5056","ITSall_OTUf_540","ITSall_OTUa_3548","ITSall_OTUa_797","ITSall_OTUa_720","ITSall_OTUj_6306","ITSall_OTUm_8394","ITSall_OTUj_593","ITSall_OTUj_19366","ITSall_OTUj_11014","ITSall_OTUe_4361","ITSall_OTUa_9461","ITSall_OTUj_28125","ITSall_OTUm_1894","ITSall_OTUg_230","ITSall_OTUf_542","ITSall_OTUj_240","ITSall_OTUa_4352","ITSall_OTUb_26","ITSall_OTUb_7159","ITSall_OTUj_272","ITSall_OTUj_685","ITSall_OTUn_605","ITSall_OTUj_330","ITSall_OTUa_242","ITSall_OTUj_2527","ITSall_OTUm_6301","ITSall_OTUa_1016","ITSall_OTUj_175","ITSall_OTUa_8076","ITSall_OTUa_3174","ITSall_OTUj_65","ITSall_OTUj_931","ITSall_OTUm_1869","ITSall_OTUa_581","ITSall_OTUa_1255","ITSall_OTUj_8021","ITSall_OTUj_548","ITSall_OTUd_3965","ITSall_OTUj_26487","ITSall_OTUe_4441","ITSall_OTUa_762","ITSall_OTUj_644","ITSall_OTUj_286","ITSall_OTUj_26677","ITSall_OTUa_9626","ITSall_OTUa_9138","ITSall_OTUj_13635","ITSall_OTUj_17844","ITSall_OTUj_177","ITSall_OTUn_3643","ITSall_OTUm_14563","ITSall_OTUa_32","ITSall_OTUa_6712","ITSall_OTUj_9095","ITSall_OTUj_6757","ITSall_OTUj_28202","ITSall_OTUa_994","ITSall_OTUj_464","ITSall_OTUa_4555","ITSall_OTUm_386","ITSall_OTUn_12223","ITSall_OTUj_20919","ITSall_OTUj_362","ITSall_OTUj_14517","ITSall_OTUj_1545","ITSall_OTUm_39","ITSall_OTUa_2566","ITSall_OTUj_28458","ITSall_OTUa_2155","ITSall_OTUa_199","ITSall_OTUm_172","ITSall_OTUn_2565","ITSall_OTUj_11060","ITSall_OTUb_8759","ITSall_OTUb_3146","ITSall_OTUb_2058","ITSall_OTUc_2427","ITSall_OTUm_451","ITSall_OTUn_4434","ITSall_OTUa_7612","ITSall_OTUj_403","ITSall_OTUj_14951","ITSall_OTUj_1429","ITSall_OTUa_7420","ITSall_OTUm_26","ITSall_OTUm_139","ITSall_OTUm_140","ITSall_OTUa_114","ITSall_OTUm_355","ITSall_OTUj_5345","ITSall_OTUj_1470","ITSall_OTUm_12861","ITSall_OTUc_1846","ITSall_OTUj_1399","ITSall_OTUj_150","ITSall_OTUm_603","ITSall_OTUj_935","ITSall_OTUj_74","ITSall_OTUm_111","ITSall_OTUn_6179","ITSall_OTUn_316","ITSall_OTUn_4986","ITSall_OTUn_8748","ITSall_OTUn_8899","ITSall_OTUn_10605"
"67","Long","High",12,2,47,0.0263063279002876,0.0100671140939597,0.00853906999041227,5.23,-2.10791586804016,0.786885245901639,9.9238343693123,22906.1753171715,2308.19806787634,42.0189712824548,4.23414677419355,0.0018343949044586,150.56587,-33.52589,0,0,0,0,23,0,59,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
"51","Short","Low",26,1,3,0.0416133674448353,0.0100735529261273,0.0509673808762392,5.3,-1.99844084377922,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
"53","Short","Low",26,1,16,0.0466481554938516,0.00493851646172154,0.0357001190003967,5.47,-1.99434731639538,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,0,0,26,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","Short","Low",26,1,33,0.0305237406872012,0.00934059824307795,0.398921383298121,5.33,-2.07085369289364,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","Short","Low",26,1,47,0.0332489287105571,0.00014608492403584,0.167442539929879,5.07,-2.1629439066049,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","Short","Low",26,2,3,0.0419908466819222,0.00961098398169337,0.00961098398169337,5.1,-2.52857117922992,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,0,0,13,113,0,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,23,0,0,0,0,0,76,12,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","Short","Low",26,2,16,0.0391348163630935,0.00940579277396238,0.0651407136458644,4.94,-2.06274403182288,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,15,0,29,27,10,0,0,0,15,0,0,0,0,0,0,0,0,19,0,0,16139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0
"57","Short","Low",26,2,33,0.0393025555217524,0.00958320657134165,0.00958320657134165,5.28,-2.30397141362266,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Short","Low",26,2,47,0.0232889192574878,0.00956610864366246,0.168887370458945,4.68,-1.6493866526498,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,16,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"12","Long","High",29,1,3,0.0237717029922423,0.0312246028814185,0.331501662356853,5.39,-1.68708206815413,0.565217391304348,17.572321889415,NA,NA,46.5847776098027,2.6510314290261,NA,151.07002,-34.08446,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,14,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,38,0,1270,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","Long","High",29,1,16,0.027230945997702,0.0096514745308311,0.17958636537725,5.33,-2.60461836891305,0.565217391304348,17.572321889415,NA,NA,46.5847776098027,2.6510314290261,NA,151.07002,-34.08446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Long","High",29,1,47,0.00671810312382386,0.00948438088069251,0.343780579601054,5.14,-2.42589262726301,0.565217391304348,17.572321889415,NA,NA,46.5847776098027,2.6510314290261,NA,151.07002,-34.08446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","Long","High",29,2,3,0.0689497716894977,0.113299086757991,0.720091324200913,5.47,-1.98405329814561,0.5,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","Long","High",29,2,33,0.0420647149460709,0.00589368258859784,0.289137134052388,5.62,-2.20985330943809,0.5,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Long","High",29,2,47,0.0577095808383234,0.0188622754491018,0.0188622754491018,5.39,-2.03131666008793,0.5,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,0,0,0,0,12,0,35,0,0,26,0,0,0,0,0,0,0,0,0,10,4407,0,0,388,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","Short","High",31,1,3,0.0394063277639531,0.00895840739424103,0.329781372200498,5.61,-1.84357862877617,0.698717948717949,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","Short","High",31,1,16,0.0353006681514477,0.00935412026726058,0.29793986636971,5.61,-2.09212785149574,0.698717948717949,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","Short","High",31,1,33,0.0623259315016937,0.0647534813699661,0.319279262325932,5.11,-2.03505719703744,0.698717948717949,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","Short","High",31,1,47,0.0236301369863014,0.00958904109589041,0.26509703196347,5.42,-2.12065702809018,0.698717948717949,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","Short","High",31,2,3,0.0268899700598802,0.0094311377245509,0.143909056886228,5.08,-1.64051919959642,0.682352941176471,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,0,0,0,0,80,0,258,94,0,374,43,0,0,0,0,0,0,0,0,25,65,0,0,187,0,0,0,0,60,0,0,0,6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","Short","High",31,2,16,0.0347126436781609,0.0096551724137931,0.0096551724137931,5.58,-2.09786256225784,0.682352941176471,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9669,0,0,0,0,22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
"14","Short","High",31,2,33,0.0640969162995595,0.0275055066079295,0.198926211453745,5.4,-2.34757912001672,0.682352941176471,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,0,0,16,0,0,0,0,0,85,0,0,0,0,0,15,0,0,11,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","Short","High",31,2,47,0.0333394160583942,0.00919708029197081,0.177098540145985,5.3,-1.67287542295102,0.682352941176471,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,18,108,14,0,149,710,50,0,0,0,0,61,0,0,1469,45,20,0,0,0,11,0,301,14,0,0,78,16,0,15,75,94,35,0,0,0,0,0,0,0,0,40425,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"25","Short","Low",34,1,3,0.0523217550274223,0.00921389396709324,0.0792504570383912,4.83,-1.62207904674764,0.704081632653061,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","Short","Low",34,1,16,0.0306461538461539,0.00775384615384615,0.0408,4.83,-2.38241149009961,0.704081632653061,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","Short","Low",34,1,33,0.0503799392097265,0.0220839665653495,0.0306325987841945,5.09,-2.10666938153183,0.704081632653061,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
