"Tube_ID","Fire.Interval","Fire.Severity","Site","Transect","Location","Ortho_P_mg_kg","Nitrate_mg_kg","Ammonia_mg_kg","pH","Biomass_day","log10_biomass_day","perc_myco_host_freq","myco_host_total","VAM","ECM","Tree.Basal.Area_m2","Litter.Cover_20mm_perc","Mean.Litter.Depth_mm","Herb.Cover_0.50cm_perc","Shrub.Cover_50.200cm_perc","Shrub.Connected_50.200cm_perc","Mean.Max.Shrub.Height_cm","Herb.Shrub.Connected_0.200cm_perc","All.Tree.Canopy.Cover_perc","Live.Tree.Canopy.Cover_perc","Dead.Tree.Canopy.Cover_perc","C_N","C_P","N_P","Carb_Hyph","Nitrog_Hyph","Phos_Hyph","Longitude","Latitude","readcount","ITSall_OTUa_13","ITSall_OTUa_151","ITSall_OTUd_1875","ITSall_OTUj_1017","ITSall_OTUb_427","ITSall_OTUb_49","ITSall_OTUb_2441","ITSall_OTUa_255","ITSall_OTUj_215","ITSall_OTUc_1019","ITSall_OTUn_8735","ITSall_OTUj_12577","ITSall_OTUm_5129","ITSall_OTUb_8161","ITSall_OTUb_3024","ITSall_OTUj_14184","ITSall_OTUa_586","ITSall_OTUa_1517","ITSall_OTUa_90","ITSall_OTUa_8584","ITSall_OTUe_2810","ITSall_OTUj_3346","ITSall_OTUm_14529","ITSall_OTUj_119","ITSall_OTUa_515","ITSall_OTUf_540","ITSall_OTUa_3548","ITSall_OTUj_19097","ITSall_OTUj_17688","ITSall_OTUm_9536","ITSall_OTUf_1","ITSall_OTUa_797","ITSall_OTUa_720","ITSall_OTUj_3647","ITSall_OTUj_6306","ITSall_OTUm_8394","ITSall_OTUj_12409","ITSall_OTUj_593","ITSall_OTUe_4361","ITSall_OTUa_9461","ITSall_OTUg_230","ITSall_OTUf_542","ITSall_OTUj_240","ITSall_OTUa_4352","ITSall_OTUb_26","ITSall_OTUm_14471","ITSall_OTUa_1001","ITSall_OTUa_706","ITSall_OTUm_5515","ITSall_OTUj_272","ITSall_OTUj_685","ITSall_OTUn_605","ITSall_OTUj_330","ITSall_OTUa_242","ITSall_OTUm_6301","ITSall_OTUm_4005","ITSall_OTUa_1016","ITSall_OTUj_175","ITSall_OTUa_8076","ITSall_OTUj_65","ITSall_OTUj_931","ITSall_OTUm_1869","ITSall_OTUa_581","ITSall_OTUb_2083","ITSall_OTUa_1255","ITSall_OTUf_14","ITSall_OTUf_11","ITSall_OTUj_548","ITSall_OTUd_3965","ITSall_OTUj_26487","ITSall_OTUk_1642","ITSall_OTUe_4441","ITSall_OTUn_1693","ITSall_OTUa_762","ITSall_OTUn_1678","ITSall_OTUj_644","ITSall_OTUj_286","ITSall_OTUj_9587","ITSall_OTUf_1054","ITSall_OTUj_26677","ITSall_OTUm_3073","ITSall_OTUa_9946","ITSall_OTUa_9138","ITSall_OTUf_574","ITSall_OTUj_13635","ITSall_OTUj_19104","ITSall_OTUj_177","ITSall_OTUn_5685","ITSall_OTUm_14563","ITSall_OTUa_484","ITSall_OTUa_10308","ITSall_OTUa_6570","ITSall_OTUa_851","ITSall_OTUa_6712","ITSall_OTUj_9095","ITSall_OTUa_994","ITSall_OTUj_464","ITSall_OTUa_4555","ITSall_OTUm_386","ITSall_OTUn_12223","ITSall_OTUj_20919","ITSall_OTUj_14517","ITSall_OTUj_1545","ITSall_OTUj_6744","ITSall_OTUj_7447","ITSall_OTUj_17852","ITSall_OTUj_6467","ITSall_OTUm_39","ITSall_OTUa_2566","ITSall_OTUa_2145","ITSall_OTUj_5244","ITSall_OTUm_14021","ITSall_OTUm_172","ITSall_OTUc_718","ITSall_OTUn_2565","ITSall_OTUj_11060","ITSall_OTUb_8759","ITSall_OTUb_3146","ITSall_OTUb_2058","ITSall_OTUc_2427","ITSall_OTUj_2352","ITSall_OTUa_7612","ITSall_OTUj_403","ITSall_OTUj_14951","ITSall_OTUj_1429","ITSall_OTUa_7420","ITSall_OTUm_26","ITSall_OTUm_2633","ITSall_OTUm_139","ITSall_OTUm_4360","ITSall_OTUm_140","ITSall_OTUa_114","ITSall_OTUm_355","ITSall_OTUj_5345","ITSall_OTUj_1470","ITSall_OTUm_12861","ITSall_OTUj_150","ITSall_OTUm_603","ITSall_OTUj_935","ITSall_OTUa_9510","ITSall_OTUj_74","ITSall_OTUm_111","ITSall_OTUm_1506","ITSall_OTUn_6179","ITSall_OTUn_5597","ITSall_OTUn_5925","ITSall_OTUn_1847","ITSall_OTUn_4186","ITSall_OTUn_3102","ITSall_OTUn_316","ITSall_OTUn_4986","ITSall_OTUn_8748","ITSall_OTUn_8899","ITSall_OTUn_10605","ITSall_OTUn_12191","ITSall_OTUa_1273","ITSall_OTUa_1513","ITSall_OTUb_342","ITSall_OTUf_395","ITSall_OTUg_193","ITSall_OTUn_1190","nonmyco_reads","ratio_myco_nonmyco"
9,"Long","High",29,2,47,0.741346153846154,0.242307692307692,0.242307692307692,5.39,0.00930429217900078,-2.03131666008793,0.5,113,0.429203539823009,0.0575221238938053,14419.73,29.5918367346939,33.7241379310345,68,48,6,104.3,38,9,9,0,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,4429,0,0,0,0,0,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.988616071428571
22,"Short","High",31,1,3,1.11969696969697,0.254545454545455,9.37045454545455,5.61,0.0143357814402735,-1.84357862877617,0.698717948717949,109,0.647435897435897,0.0384615384615385,17264.47,35.7142857142857,11.8285714285714,78,32,2,91.54,26,34,19,22,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,46,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,"Short","High",31,1,16,0.941584158415842,0.24950495049505,7.9470297029703,5.61,0.00808857745344264,-2.09212785149574,0.698717948717949,109,0.647435897435897,0.0384615384615385,17264.47,35.7142857142857,11.8285714285714,78,32,2,91.54,26,34,19,22,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.451282051282051
5,"Short","High",31,1,33,1.63960396039604,1.70346534653465,8.39925742574257,5.11,0.00922449931533724,-2.03505719703744,0.698717948717949,109,0.647435897435897,0.0384615384615385,17264.47,35.7142857142857,11.8285714285714,78,32,2,91.54,26,34,19,22,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,3075,21,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,927,0,0,14,0,0,0,0,0,0,469,0,0,0,0,0,74,0,47,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,119,114,80,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.995145631067961
23,"Short","High",31,1,47,0.621,0.252,6.96675,5.42,0.00757430818679361,-2.12065702809018,0.698717948717949,109,0.647435897435897,0.0384615384615385,17264.47,35.7142857142857,11.8285714285714,78,32,2,91.54,26,34,19,22,9.67275552960471,759.672527787146,78.5373439308035,42.9353645607375,4.43879351952278,0.0565182535767143,150.69537,-33.1823,8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,17,912,0,0,63,0,0,0,30,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,7146,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0.987739032620922
29,"Short","High",31,2,3,0.711386138613861,0.24950495049505,3.80717821782178,5.08,0.0228813055405147,-1.64051919959642,0.682352941176471,116,0.6,0.0529411764705882,17264.47,14.2857142857143,9.85714285714286,48,22,2,62.5,14,33,19,24,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,1573,0,0,43,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,"Short","High",31,2,16,0.906,0.252,0.252,5.58,0.00798247262302655,-2.09786256225784,0.682352941176471,116,0.6,0.0529411764705882,17264.47,14.2857142857143,9.85714285714286,48,22,2,62.5,14,33,19,24,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,72571,0,0,0,0,0,0,0,0,0,0,0,0,0,9669,0,0,0,0,0,0,0,0,60477,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,19,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,33,0.999545479587902
14,"Short","High",31,2,33,1.746,0.74925,5.41875,5.4,0.00449180485258433,-2.34757912001672,0.682352941176471,116,0.6,0.0529411764705882,17264.47,14.2857142857143,9.85714285714286,48,22,2,62.5,14,33,19,24,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,179,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"Short","High",31,2,47,0.9,0.248275862068966,4.7807881773399,5.3,0.0212385360045556,-1.67287542295102,0.682352941176471,116,0.6,0.0529411764705882,17264.47,14.2857142857143,9.85714285714286,48,22,2,62.5,14,33,19,24,12.4650470176463,781.747816006862,62.7151919202687,45.5041745748299,3.65054175170068,0.0582082528957529,150.69537,-33.1823,41881,0,0,0,61,0,11,0,0,16,0,0,0,0,40425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,"Short","Low",34,1,3,1.41683168316832,0.24950495049505,2.1460396039604,4.83,0.0238737671248336,-1.62207904674764,0.701030927835051,68,0.642857142857143,0.0306122448979592,93095.19,39.7959183673469,12.8974358974359,32,16,2,42.76,12,49,48,6,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,25867,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25247,0,0,0,15,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,"Short","Low",34,1,16,1.00606060606061,0.254545454545455,1.33939393939394,4.83,0.0041456106362773,-2.38241149009961,0.701030927835051,68,0.642857142857143,0.0306122448979592,93095.19,39.7959183673469,12.8974358974359,32,16,2,42.76,12,49,48,6,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,59630,0,0,0,0,0,0,0,0,0,120,0,0,0,13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.999815563119331
21,"Short","Low",34,1,33,1.3530612244898,0.593112244897959,0.822704081632653,5.09,0.00782223066531577,-2.10666938153183,0.701030927835051,68,0.642857142857143,0.0306122448979592,93095.19,39.7959183673469,12.8974358974359,32,16,2,42.76,12,49,48,6,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,"Short","Low",34,1,47,1.275,0.242307692307692,2.20096153846154,4.71,0.0109173960994541,-1.96188093255509,0.701030927835051,68,0.642857142857143,0.0306122448979592,93095.19,39.7959183673469,12.8974358974359,32,16,2,42.76,12,49,48,6,13.7043531682657,3009.52171851977,219.603339287017,49.2487812882393,3.59365967029232,0.0163643216080402,150.59972,-33.44346,16554,0,0,0,0,0,23,0,0,0,0,5383,0,0,0,0,2199,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,"Short","Low",34,2,3,0.681683168316832,0.48490099009901,6.28663366336634,5.05,0.00674038050349546,-2.17131558626824,0.807339449541284,88,0.73394495412844,0.0275229357798165,93095.19,44.8979591836735,16.75,64,32,4,57.62,26,48,48,0,11.3070142520297,910.831207678611,80.5545290185788,47.520238163482,4.20272205414013,0.0521723868954758,150.59972,-33.44346,43472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,42255,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,"Short","Low",34,2,16,1.086,0.252,0.6705,4.8,0.0127586312709627,-1.89419591365184,0.807339449541284,88,0.73394495412844,0.0275229357798165,93095.19,44.8979591836735,16.75,64,32,4,57.62,26,48,48,0,11.3070142520297,910.831207678611,80.5545290185788,47.520238163482,4.20272205414013,0.0521723868954758,150.59972,-33.44346,85543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81855,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,"Short","Low",34,2,33,1.41515151515152,0.254545454545455,6.99924242424242,4.6,0.0125087353738787,-1.90278659501546,0.807339449541284,88,0.73394495412844,0.0275229357798165,93095.19,44.8979591836735,16.75,64,32,4,57.62,26,48,48,0,11.3070142520297,910.831207678611,80.5545290185788,47.520238163482,4.20272205414013,0.0521723868954758,150.59972,-33.44346,5739,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,50,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,"Short","Low",34,2,47,0.936057692307692,0.242307692307692,0.242307692307692,4.67,0.00756291392305019,-2.12131084247802,0.807339449541284,88,0.73394495412844,0.0275229357798165,93095.19,44.8979591836735,16.75,64,32,4,57.62,26,48,48,0,11.3070142520297,910.831207678611,80.5545290185788,47.520238163482,4.20272205414013,0.0521723868954758,150.59972,-33.44346,488,0,0,0,0,0,157,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"Long","Low",49,1,3,1.38712871287129,0.24950495049505,12.6972772277228,5.04,0.00523758635578584,-2.28086880344673,0.622047244094488,79,0.551181102362205,0.0551181102362205,23847.12,37.7551020408163,17.1621621621622,26,56,4,135.2,40,48,48,4,14.7233405093016,2153.77125710358,146.282785196941,47.7530920130641,3.24335988717341,0.0221718494271686,150.67812,-33.26627,668,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,"Long","Low",49,1,16,1.51323529411765,1.28970588235294,4.24705882352941,5.06,0.0177928206997085,-1.74975519766017,0.622047244094488,79,0.551181102362205,0.0551181102362205,23847.12,37.7551020408163,17.1621621621622,26,56,4,135.2,40,48,48,4,14.7233405093016,2153.77125710358,146.282785196941,47.7530920130641,3.24335988717341,0.0221718494271686,150.67812,-33.26627,41465,0,0,0,0,0,29,0,0,0,0,0,0,0,41222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0.994984882660652
32,"Long","Low",49,1,33,1.0009900990099,0.24950495049505,1.91435643564356,5.04,0.00970796836982968,-2.01287164734122,0.622047244094488,79,0.551181102362205,0.0551181102362205,23847.12,37.7551020408163,17.1621621621622,26,56,4,135.2,40,48,48,4,14.7233405093016,2153.77125710358,146.282785196941,47.7530920130641,3.24335988717341,0.0221718494271686,150.67812,-33.26627,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,"Long","Low",49,1,47,0.177142857142857,3.36071428571429,7.49071428571428,5.1,0.00504617217753947,-2.29703793525332,0.622047244094488,79,0.551181102362205,0.0551181102362205,23847.12,37.7551020408163,17.1621621621622,26,56,4,135.2,40,48,48,4,14.7233405093016,2153.77125710358,146.282785196941,47.7530920130641,3.24335988717341,0.0221718494271686,150.67812,-33.26627,6461,0,0,146,0,0,5511,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.988373871806639
16,"Long","Low",49,2,3,3.83019801980198,1.50519801980198,10.3737623762376,4.78,0.010910109788982,-1.96217087906251,0.628205128205128,98,0.560509554140127,0.0509554140127389,23847.12,37.7551020408163,19.3783783783784,58,64,12,175.74,58,46,46,8,10.7824288379691,NA,NA,51.1325640588235,4.74221205882353,NA,150.67812,-33.26627,40608,0,0,0,0,0,0,0,0,0,0,0,0,0,39781,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
